TIMESTAMP,A,B,C
2022051419,8,323,786
2022051420,8,323,787
2022051420,7,319,788
2022051420,0,323,0
2022051420,1,317,788
2022051420,0,317,0
2022051420,0,319,0
2022051421,0,317,0
2022051421,0,312,0
2022051421,0,314,0
2022051421,0,314,0
2022051421,0,314,0
2022051421,0,317,0
2022051422,0,314,0
2022051422,0,314,0
2022051422,0,314,0
2022051422,0,314,0
2022051422,0,317,0
2022051422,0,319,0
2022051423,0,319,0
2022051423,0,319,0
2022051423,0,314,0
2022051423,0,317,0
2022051423,0,317,0
2022051423,0,312,0
2022051500,0,312,0
2022051500,0,310,0
2022051500,0,312,0
2022051500,0,308,0
2022051500,0,312,0
2022051500,0,310,0
2022051501,0,306,0
2022051501,0,310,0
2022051501,0,308,0
2022051501,0,308,0
2022051501,0,306,0
2022051501,0,306,0
2022051502,0,302,0
2022051502,0,306,0
2022051502,0,304,0
2022051502,0,300,0
2022051502,0,300,0
2022051502,0,302,0
2022051503,0,300,0
2022051503,0,302,0
2022051503,0,297,0
2022051503,0,300,0
2022051503,0,293,0
2022051503,0,295,0
2022051504,0,293,0
2022051504,0,289,0
2022051504,0,287,0
2022051504,0,289,0
2022051504,0,289,0
2022051504,0,287,0
2022051505,0,282,0
2022051505,0,282,0
2022051505,0,282,0
2022051505,0,285,0
2022051505,0,282,0
2022051505,0,278,0
2022051506,0,274,0
2022051506,0,272,0
2022051506,0,274,0
2022051506,0,274,0
2022051506,0,270,0
2022051506,0,272,0
2022051507,0,270,0
2022051507,0,272,0
2022051507,0,268,0
2022051507,0,272,0
2022051507,0,270,0
2022051507,0,270,0
2022051508,0,270,0
2022051508,0,272,0
2022051508,0,276,0
2022051508,0,274,0
2022051508,0,274,0
2022051508,0,278,0
2022051509,0,282,0
2022051509,0,282,0
2022051509,0,285,0
2022051509,0,287,0
2022051509,0,291,0
2022051509,0,291,0
2022051510,0,291,0
2022051510,0,289,0
2022051510,0,295,0
2022051510,0,295,0
2022051510,0,295,0
2022051510,0,295,0
2022051511,0,302,0
2022051511,0,302,0
2022051511,0,304,0
2022051511,0,306,0
2022051511,0,308,0
2022051511,0,312,0
2022051512,0,306,0
2022051512,0,310,0
2022051512,0,312,0
2022051512,0,314,0
2022051512,0,312,0
2022051512,0,317,0
2022051513,0,317,0
2022051513,0,317,0
2022051513,0,321,0
2022051513,0,323,0
2022051513,0,321,0
2022051513,0,323,0
2022051514,0,319,0
2022051514,0,323,0
2022051514,0,319,0
2022051514,0,325,0
2022051514,0,321,0
2022051514,0,325,0
2022051515,0,319,0
2022051515,0,321,0
2022051515,0,319,0
2022051515,0,319,0
2022051515,0,317,0
2022051515,0,314,0
2022051516,0,314,0
2022051516,0,314,0
2022051516,0,312,0
2022051516,0,312,0
2022051516,0,314,0
2022051516,0,308,0
2022051517,0,312,0
2022051517,0,312,0
2022051517,0,310,0
2022051517,0,308,0
2022051517,0,312,0
2022051517,0,308,0
2022051518,0,306,0
2022051518,0,306,0
2022051518,0,304,0
2022051518,0,306,0
2022051518,0,302,0
2022051518,0,302,0
2022051519,0,295,0
2022051519,0,300,0
2022051519,0,295,0
2022051519,0,295,0
2022051519,0,291,0
2022051519,0,297,0
2022051520,0,291,0
2022051520,0,291,0
2022051520,0,291,0
2022051520,0,289,0
2022051520,0,293,0
2022051520,0,287,0
2022051521,0,280,0
2022051521,0,285,0
2022051521,0,285,0
2022051521,0,280,0
2022051521,0,278,0
2022051521,0,282,0
2022051522,0,278,0
2022051522,0,280,0
2022051522,0,278,0
2022051522,0,276,0
2022051522,0,274,0
2022051522,0,272,0
2022051523,0,276,0
2022051523,0,276,0
2022051523,0,272,0
2022051523,0,274,0
2022051523,0,276,0
2022051523,0,272,0
2022051600,0,274,0
2022051600,0,272,0
2022051600,0,270,0
2022051600,0,270,0
2022051600,0,270,0
2022051600,0,272,0
2022051601,0,270,0
2022051601,0,263,0
2022051601,0,263,0
2022051601,0,268,0
2022051601,0,265,0
2022051601,0,265,0
2022051602,0,263,0
2022051602,0,261,0
2022051602,0,265,0
2022051602,0,263,0
2022051602,0,261,0
2022051602,0,257,0
2022051603,0,259,0
2022051603,0,259,0
2022051603,0,257,0
2022051603,0,255,0
2022051603,0,255,0
2022051603,0,253,0
2022051604,0,253,0
2022051604,0,250,0
2022051604,0,246,0
2022051604,0,244,0
2022051604,0,244,0
2022051604,0,242,0
2022051605,0,242,0
2022051605,0,240,0
2022051605,0,238,0
2022051605,0,240,0
2022051605,0,242,0
2022051605,0,240,0
2022051606,0,244,0
2022051606,0,242,0
2022051606,0,242,0
2022051606,0,238,0
2022051606,0,238,0
2022051606,0,242,0
2022051607,0,240,0
2022051607,0,240,0
2022051607,0,244,0
2022051607,0,244,0
2022051607,0,246,0
2022051607,0,248,0
2022051608,0,246,0
2022051608,0,248,0
2022051608,0,253,0
2022051608,0,255,0
2022051608,0,255,0
2022051608,0,257,0
2022051609,0,259,0
2022051609,0,261,0
2022051609,0,263,0
2022051609,0,268,0
2022051609,2,270,788
2022051609,1,276,2349
2022051610,0,276,0
2022051610,0,278,0
2022051610,0,274,0
2022051610,0,282,0
2022051610,0,278,0
2022051610,0,282,0
2022051611,0,287,0
2022051611,0,287,0
2022051611,0,293,0
2022051611,0,293,0
2022051611,0,297,0
2022051611,0,297,0
2022051612,0,293,0
2022051612,0,297,0
2022051612,0,297,0
2022051612,0,300,0
2022051612,0,302,0
2022051612,0,302,0
2022051613,0,302,0
2022051613,0,302,0
2022051613,5,300,252
2022051613,2,306,758
2022051613,4,304,755
2022051613,0,308,0
2022051614,4,308,739
2022051614,8,310,777
2022051614,8,319,784
2022051614,7,317,789
2022051614,8,319,788
2022051614,7,319,788
2022051615,8,325,787
2022051615,8,327,788
2022051615,7,329,787
2022051615,8,334,787
2022051615,8,334,787
2022051616,7,336,787
2022051616,8,336,787
2022051616,8,336,787
2022051616,7,342,786
2022051616,8,336,786
2022051616,8,338,787
2022051617,7,338,786
2022051617,8,340,786
2022051617,7,334,787
2022051617,8,336,786
2022051617,8,342,787
2022051617,7,334,787
2022051618,8,334,787
2022051618,8,329,788
2022051618,7,331,788
2022051618,8,334,788
2022051618,8,329,787
2022051618,7,327,788
2022051619,8,323,789
2022051619,7,323,787
2022051619,8,321,786
2022051619,8,319,786
2022051619,7,317,788
2022051619,8,319,790
2022051620,8,317,789
2022051620,7,317,788
2022051620,8,317,789
2022051620,8,317,789
2022051620,7,319,790
2022051620,8,314,789
2022051621,7,312,790
2022051621,8,317,790
2022051621,8,314,790
2022051621,7,314,791
2022051621,8,312,790
2022051621,7,310,791
2022051622,8,314,790
2022051622,8,312,789
2022051622,7,314,792
2022051622,8,312,792
2022051622,7,312,792
2022051622,8,312,791
2022051623,8,310,793
2022051623,7,310,792
2022051623,8,310,793
2022051623,7,308,793
2022051623,8,310,794
2022051623,8,310,794
2022051700,7,312,794
2022051700,8,308,794
2022051700,7,310,795
2022051700,8,310,795
2022051700,7,310,795
2022051700,8,306,795
2022051701,8,306,793
2022051701,7,306,795
2022051701,8,304,794
2022051701,7,308,795
2022051701,8,306,797
2022051701,7,302,794
2022051702,8,306,796
2022051702,7,306,796
2022051702,8,300,795
2022051702,8,302,795
2022051702,7,302,796
2022051702,8,300,796
2022051703,7,297,798
2022051703,8,300,797
2022051703,7,300,798
2022051703,8,297,798
2022051703,7,295,798
2022051703,8,295,797
2022051704,8,297,798
2022051704,7,293,801
2022051704,8,295,800
2022051704,7,300,802
2022051704,8,297,802
2022051704,7,293,802
2022051705,8,295,803
2022051705,7,295,803
2022051705,8,293,802
2022051705,7,291,801
2022051705,8,291,801
2022051705,7,289,804
2022051706,7,293,804
2022051706,8,289,804
2022051706,7,289,802
2022051706,8,291,806
2022051706,7,291,804
2022051706,1,291,2062
2022051707,0,293,0
2022051707,0,297,0
2022051707,0,297,0
2022051707,0,293,0
2022051707,0,289,0
2022051707,0,293,0
2022051708,0,289,0
2022051708,0,287,0
2022051708,0,285,0
2022051708,0,282,0
2022051708,0,285,0
2022051708,0,282,0
2022051709,0,282,0
2022051709,0,285,0
2022051709,0,282,0
2022051709,0,285,0
2022051709,0,285,0
2022051709,0,289,0
2022051710,0,287,0
2022051710,0,287,0
2022051710,0,291,0
2022051710,0,289,0
2022051710,0,293,0
2022051710,1,295,2062
2022051711,2,300,1993
2022051711,8,297,749
2022051711,8,302,781
2022051711,7,302,788
2022051711,8,306,791
2022051711,8,314,792
2022051712,7,319,791
2022051712,8,323,790
2022051712,7,327,792
2022051712,8,329,793
2022051712,8,340,792
2022051712,7,338,791
2022051713,8,342,789
2022051713,7,342,790
2022051713,4,340,779
2022051713,8,338,787
2022051713,7,340,790
2022051713,8,338,790
2022051714,7,338,790
2022051714,8,338,790
2022051714,8,340,790
2022051714,7,342,790
2022051714,8,349,792
2022051714,8,349,791
2022051715,7,344,790
2022051715,8,346,791
2022051715,7,351,790
2022051715,8,344,789
2022051715,8,346,791
2022051715,7,346,788
2022051716,8,349,789
2022051716,7,346,789
2022051716,8,349,791
2022051716,8,349,789
2022051716,1,349,793
2022051716,0,344,0
2022051717,0,340,0
2022051717,0,336,0
2022051717,5,331,742
2022051717,8,329,791
2022051717,7,327,791
2022051717,8,327,793
2022051718,7,325,793
2022051718,8,329,794
2022051718,8,327,793
2022051718,7,329,793
2022051718,8,329,794
2022051718,7,331,792
2022051719,8,327,792
2022051719,7,327,792
2022051719,8,329,794
2022051719,8,325,793
2022051719,7,323,796
2022051719,8,329,794
2022051720,2,323,792
2022051720,1,323,794
2022051720,0,325,0
2022051720,0,321,0
2022051720,0,323,0
2022051720,0,317,0
2022051721,0,317,0
2022051721,0,317,0
2022051721,0,310,0
2022051721,0,312,0
2022051721,0,310,0
2022051721,0,314,0
2022051722,0,310,0
2022051722,0,310,0
2022051722,0,310,0
2022051722,0,310,0
2022051722,0,308,0
2022051722,0,310,0
2022051723,0,308,0
2022051723,0,304,0
2022051723,0,304,0
2022051723,0,306,0
2022051723,0,306,0
2022051723,0,302,0
2022051800,0,304,0
2022051800,0,297,0
2022051800,0,297,0
2022051800,0,297,0
2022051800,0,289,0
2022051800,0,291,0
2022051801,0,285,0
2022051801,0,287,0
2022051801,0,287,0
2022051801,0,282,0
2022051801,0,278,0
2022051801,0,282,0
2022051802,0,280,0
2022051802,0,280,0
2022051802,0,276,0
2022051802,0,272,0
2022051802,0,276,0
2022051802,0,274,0
2022051803,0,270,0
2022051803,0,274,0
2022051803,0,272,0
2022051803,0,270,0
2022051803,0,270,0
2022051803,0,270,0
2022051804,0,268,0
2022051804,0,265,0
2022051804,0,268,0
2022051804,0,265,0
2022051804,0,263,0
2022051804,0,270,0
2022051805,0,263,0
2022051805,0,265,0
2022051805,0,261,0
2022051805,0,261,0
2022051805,0,257,0
2022051805,0,255,0
2022051806,0,250,0
2022051806,0,253,0
2022051806,0,253,0
2022051806,0,253,0
2022051806,0,248,0
2022051806,0,246,0
2022051807,0,253,0
2022051807,0,250,0
2022051807,0,250,0
2022051807,0,248,0
2022051807,0,250,0
2022051807,0,253,0
2022051808,0,259,0
2022051808,0,261,0
2022051808,0,265,0
2022051808,0,268,0
2022051808,0,270,0
2022051808,0,274,0
2022051809,0,276,0
2022051809,0,274,0
2022051809,0,276,0
2022051809,0,276,0
2022051809,0,274,0
2022051809,0,274,0
2022051810,0,276,0
2022051810,0,274,0
2022051810,0,280,0
2022051810,0,285,0
2022051810,0,282,0
2022051810,0,285,0
2022051811,0,287,0
2022051811,0,287,0
2022051811,0,293,0
2022051811,0,293,0
2022051811,0,293,0
2022051811,0,295,0
2022051812,0,297,0
2022051812,0,302,0
2022051812,0,302,0
2022051812,0,300,0
2022051812,0,304,0
2022051812,0,304,0
2022051813,0,304,0
2022051813,0,310,0
2022051813,0,304,0
2022051813,0,308,0
2022051813,0,310,0
2022051813,0,312,0
2022051814,0,310,0
2022051814,0,310,0
2022051814,0,310,0
2022051814,0,310,0
2022051814,0,310,0
2022051814,0,310,0
2022051815,0,308,0
2022051815,0,310,0
2022051815,0,310,0
2022051815,1,310,794
2022051815,0,312,0
2022051815,0,314,0
2022051816,0,312,0
2022051816,0,310,0
2022051816,0,314,0
2022051816,0,314,0
2022051816,0,319,0
2022051816,0,317,0
2022051817,0,317,0
2022051817,0,317,0
2022051817,0,310,0
2022051817,0,312,0
2022051817,0,310,0
2022051817,0,308,0
2022051818,0,308,0
2022051818,0,310,0
2022051818,0,310,0
2022051818,0,308,0
2022051818,0,306,0
2022051819,0,308,0
2022051819,0,306,0
2022051819,0,306,0
2022051819,0,302,0
2022051819,0,300,0
2022051819,0,297,0
2022051820,0,297,0
2022051820,0,300,0
2022051820,0,302,0
2022051820,0,297,0
2022051820,0,295,0
2022051820,0,289,0
2022051821,0,289,0
2022051821,0,280,0
2022051821,0,280,0
2022051821,0,285,0
2022051821,0,285,0
2022051821,0,282,0
2022051822,0,289,0
2022051822,0,287,0
2022051822,0,289,0
2022051822,0,289,0
2022051822,0,282,0
2022051822,0,280,0
2022051823,0,274,0
2022051823,0,265,0
2022051823,0,257,0
2022051823,0,257,0
2022051823,0,246,0
2022051823,0,246,0
2022051900,0,246,0
2022051900,0,242,0
2022051900,0,244,0
2022051900,0,246,0
2022051900,0,238,0
2022051900,0,238,0
2022051901,0,240,0
2022051901,0,236,0
2022051901,0,238,0
2022051901,0,238,0
2022051901,0,240,0
2022051901,0,240,0
2022051902,0,240,0
2022051902,0,240,0
2022051902,0,246,0
2022051902,0,248,0
2022051902,0,253,0
2022051902,0,248,0
2022051903,0,250,0
2022051903,0,248,0
2022051903,0,246,0
2022051903,0,248,0
2022051903,0,250,0
2022051903,0,246,0
2022051904,0,250,0
2022051904,0,246,0
2022051904,0,246,0
2022051904,0,248,0
2022051904,0,250,0
2022051904,0,248,0
2022051905,0,246,0
2022051905,0,244,0
2022051905,0,236,0
2022051905,0,229,0
2022051905,0,231,0
2022051905,0,231,0
2022051906,0,231,0
2022051906,0,225,0
2022051906,0,225,0
2022051906,0,218,0
2022051906,0,223,0
2022051906,0,223,0
2022051907,0,227,0
2022051907,0,227,0
2022051907,0,229,0
2022051907,0,229,0
2022051907,0,229,0
2022051907,0,236,0
2022051908,0,236,0
2022051908,0,240,0
2022051908,0,244,0
2022051908,0,244,0
2022051908,0,253,0
2022051908,0,259,0
2022051909,0,261,0
2022051909,0,261,0
2022051909,0,265,0
2022051909,0,268,0
2022051909,0,272,0
2022051909,0,278,0
2022051910,0,280,0
2022051910,0,278,0
2022051910,0,282,0
2022051910,0,287,0
2022051910,0,287,0
2022051910,0,293,0
2022051911,0,293,0
2022051911,0,291,0
2022051911,0,295,0
2022051911,0,297,0
2022051911,0,297,0
2022051911,0,297,0
2022051912,0,302,0
2022051912,0,308,0
2022051912,0,306,0
2022051912,0,308,0
2022051912,0,310,0
2022051912,0,310,0
2022051913,0,314,0
2022051913,0,314,0
2022051913,0,319,0
2022051913,0,319,0
2022051913,0,319,0
2022051913,0,314,0
2022051914,0,317,0
2022051914,0,317,0
2022051914,0,319,0
2022051914,0,317,0
2022051914,0,317,0
2022051914,0,319,0
2022051915,0,317,0
2022051915,0,317,0
2022051915,0,314,0
2022051915,0,312,0
2022051915,0,314,0
2022051915,0,317,0
2022051916,0,317,0
2022051916,0,319,0
2022051916,0,319,0
2022051916,0,319,0
2022051916,0,314,0
2022051916,0,314,0
2022051917,0,317,0
2022051917,0,317,0
2022051917,0,317,0
2022051917,0,314,0
2022051917,0,317,0
2022051917,0,321,0
2022051918,0,317,0
2022051918,0,314,0
2022051918,0,312,0
2022051918,0,310,0
2022051918,0,308,0
2022051918,0,302,0
2022051919,0,302,0
2022051919,0,297,0
2022051919,0,300,0
2022051919,0,293,0
2022051919,0,289,0
2022051919,0,291,0
2022051920,0,285,0
2022051920,0,282,0
2022051920,0,282,0
2022051920,0,282,0
2022051920,0,280,0
2022051920,0,282,0
2022051921,0,280,0
2022051921,0,276,0
2022051921,4,276,186
2022051921,0,276,0
2022051921,0,276,0
2022051921,0,276,0
2022051922,0,276,0
2022051922,0,274,0
2022051922,0,272,0
2022051922,0,272,0
2022051922,0,270,0
2022051922,0,270,0
2022051923,0,268,0
2022051923,1,268,201
2022051923,5,268,830
2022051923,7,274,832
2022051923,7,280,852
2022051923,7,280,854
2022052000,7,287,853
2022052000,7,291,854
2022052000,7,293,851
2022052000,7,295,860
2022052000,7,302,861
2022052000,7,302,857
2022052001,7,302,859
2022052001,7,302,861
2022052001,7,302,862
2022052001,7,304,861
2022052001,7,302,859
2022052001,7,302,861
2022052002,7,295,862
2022052002,7,297,861
2022052002,7,302,863
2022052002,1,300,861
2022052002,0,300,0
2022052002,0,297,0
2022052003,6,293,823
2022052003,7,287,839
2022052003,7,285,856
2022052003,7,285,854
2022052003,8,285,858
2022052003,7,285,857
2022052004,6,287,865
2022052004,7,285,860
2022052004,7,285,863
2022052004,7,289,860
2022052004,7,291,862
2022052004,7,289,861
2022052005,7,289,864
2022052005,7,291,843
2022052005,8,291,845
2022052005,7,289,843
2022052005,7,289,842
2022052005,7,291,844
2022052006,7,291,845
2022052006,7,289,842
2022052006,7,293,844
2022052006,7,291,844
2022052006,8,297,844
2022052006,7,291,847
2022052007,7,295,842
2022052007,7,300,846
2022052007,7,295,846
2022052007,7,297,844
2022052007,7,300,845
2022052007,7,302,843
2022052008,8,304,844
2022052008,7,308,843
2022052008,7,304,841
2022052008,7,308,841
2022052008,7,310,839
2022052008,7,310,838
2022052009,8,312,837
2022052009,7,310,838
2022052009,7,312,837
2022052009,7,314,835
2022052009,7,317,835
2022052009,7,319,835
2022052010,8,319,836
2022052010,7,321,834
2022052010,7,325,835
2022052010,7,329,832
2022052010,8,329,832
2022052010,7,331,835
2022052011,7,334,833
2022052011,7,334,833
2022052011,7,340,831
2022052011,8,336,831
2022052011,7,340,832
2022052011,7,342,831
2022052012,7,344,831
2022052012,8,346,830
2022052012,7,349,833
2022052012,7,351,832
2022052012,7,351,832
2022052012,8,346,832
2022052013,7,353,834
2022052013,7,355,833
2022052013,7,357,832
2022052013,7,361,832
2022052013,8,357,831
2022052013,7,363,831
2022052014,7,366,832
2022052014,7,363,835
2022052014,8,368,835
2022052014,7,368,838
2022052014,7,366,838
2022052014,7,363,843
2022052015,7,366,844
2022052015,7,366,844
2022052015,7,370,845
2022052015,7,363,849
2022052015,4,366,849
2022052015,0,368,0
2022052016,0,363,0
2022052016,0,359,0
2022052016,0,357,0
2022052016,0,353,0
2022052016,5,349,828
2022052016,7,346,835
2022052017,7,342,852
2022052017,7,342,853
2022052017,7,342,852
2022052017,7,344,852
2022052017,7,346,853
2022052017,7,342,854
2022052018,7,344,855
2022052018,7,344,853
2022052018,7,342,856
2022052018,7,342,854
2022052018,7,344,857
2022052018,7,342,855
2022052019,7,344,855
2022052019,7,340,855
2022052019,7,338,856
2022052019,7,338,856
2022052019,8,342,854
2022052019,7,336,855
2022052020,7,336,856
2022052020,7,342,854
2022052020,7,338,855
2022052020,7,336,852
2022052020,7,336,854
2022052020,7,334,852
2022052021,7,329,852
2022052021,7,336,852
2022052021,7,331,852
2022052021,7,334,852
2022052021,7,336,851
2022052021,7,329,849
2022052022,7,331,852
2022052022,7,329,850
2022052022,7,327,849
2022052022,7,323,849
2022052022,8,327,850
2022052022,7,325,848
2022052023,7,321,846
2022052023,7,323,846
2022052023,7,323,846
2022052023,7,323,845
2022052023,7,321,845
2022052023,7,321,845
2022052100,7,319,843
2022052100,8,317,843
2022052100,7,319,841
2022052100,7,317,840
2022052100,7,314,840
2022052100,7,319,840
2022052101,7,317,841
2022052101,8,314,838
2022052101,7,319,836
2022052101,7,317,836
2022052101,7,314,838
2022052102,7,314,838
2022052102,7,312,837
2022052102,8,312,838
2022052102,7,314,836
2022052102,7,310,838
2022052102,7,312,840
2022052103,7,310,839
2022052103,7,308,838
2022052103,8,308,837
2022052103,7,310,839
2022052103,7,306,839
2022052103,7,306,840
2022052104,7,304,840
2022052104,8,302,838
2022052104,7,304,839
2022052104,7,302,838
2022052104,7,300,841
2022052104,7,300,839
2022052105,7,297,840
2022052105,8,300,841
2022052105,7,295,843
2022052105,7,297,840
2022052105,7,297,839
2022052105,7,295,841
2022052106,7,295,840
2022052106,7,297,841
2022052106,8,291,841
2022052106,7,291,844
2022052106,7,291,843
2022052106,7,293,843
2022052107,7,297,845
2022052107,7,293,843
2022052107,7,297,844
2022052107,7,304,843
2022052107,8,300,844
2022052107,7,297,844
2022052108,7,295,843
2022052108,7,295,843
2022052108,7,297,842
2022052108,7,300,844
2022052108,7,304,843
2022052108,8,304,840
2022052109,7,308,841
2022052109,7,308,838
2022052109,7,310,839
2022052109,7,312,837
2022052109,7,312,836
2022052109,8,317,834
2022052110,7,323,834
2022052110,7,323,834
2022052110,7,323,833
2022052110,8,329,833
2022052110,7,327,831
2022052110,7,331,831
2022052111,7,331,832
2022052111,7,331,832
2022052111,8,336,831
2022052111,7,338,831
2022052111,7,340,828
2022052111,7,342,830
2022052112,8,342,829
2022052112,7,344,830
2022052112,7,346,830
2022052112,7,346,829
2022052112,8,349,829
2022052112,7,351,827
2022052113,7,353,828
2022052113,7,357,829
2022052113,8,353,828
2022052113,7,353,828
2022052113,7,355,829
2022052113,7,357,829
2022052114,8,357,827
2022052114,7,359,830
2022052114,7,359,828
2022052114,8,361,828
2022052114,7,366,828
2022052114,7,359,830
2022052115,7,361,830
2022052115,8,361,827
2022052115,7,361,828
2022052115,7,363,826
2022052115,7,361,829
2022052115,8,363,828
2022052116,7,363,826
2022052116,7,366,830
2022052116,7,359,828
2022052116,8,361,828
2022052116,7,361,826
2022052116,7,359,829
2022052117,7,361,829
2022052117,8,359,830
2022052117,7,355,829
2022052117,7,357,829
2022052117,7,353,825
2022052117,8,355,825
2022052118,7,353,824
2022052118,7,357,824
2022052118,8,351,823
2022052118,7,351,824
2022052118,7,349,823
2022052118,8,349,823
2022052119,7,346,825
2022052119,7,346,825
2022052119,7,344,827
2022052119,8,342,826
2022052119,7,338,827
2022052119,7,340,826
2022052120,4,334,824
2022052120,0,336,0
2022052120,0,336,0
2022052120,0,336,0
2022052120,0,334,0
2022052120,0,329,0
2022052121,0,331,0
2022052121,0,331,0
2022052121,0,334,0
2022052121,0,327,0
2022052121,0,331,0
2022052121,0,334,0
2022052122,0,329,0
2022052122,0,327,0
2022052122,0,327,0
2022052122,0,331,0
2022052122,0,327,0
2022052122,0,329,0
2022052123,0,323,0
2022052123,0,323,0
2022052123,0,325,0
2022052123,0,327,0
2022052123,0,329,0
2022052123,0,325,0
2022052200,0,327,0
2022052200,0,327,0
2022052200,0,329,0
2022052200,0,325,0
2022052200,0,321,0
2022052200,0,319,0
2022052201,0,317,0
2022052201,0,319,0
2022052201,0,319,0
2022052201,0,317,0
2022052201,0,319,0
2022052201,0,319,0
2022052202,0,317,0
2022052202,0,312,0
2022052202,0,310,0
2022052202,0,308,0
2022052202,0,304,0
2022052202,0,300,0
2022052203,0,308,0
2022052203,0,302,0
2022052203,0,300,0
2022052203,0,304,0
2022052203,0,304,0
2022052203,0,302,0
2022052204,0,300,0
2022052204,0,295,0
2022052204,0,300,0
2022052204,0,300,0
2022052204,0,297,0
2022052204,0,293,0
2022052205,0,295,0
2022052205,0,293,0
2022052205,0,293,0
2022052205,0,293,0
2022052205,0,289,0
2022052205,0,287,0
2022052206,0,285,0
2022052206,0,285,0
2022052206,0,285,0
2022052206,0,285,0
2022052206,0,287,0
2022052206,0,282,0
2022052207,0,285,0
2022052207,0,278,0
2022052207,0,287,0
2022052207,0,287,0
2022052207,0,285,0
2022052207,0,287,0
2022052208,0,289,0
2022052208,0,293,0
2022052208,0,291,0
2022052208,0,295,0
2022052208,0,297,0
2022052208,0,293,0
2022052209,0,295,0
2022052209,0,302,0
2022052209,0,300,0
2022052209,0,300,0
2022052209,0,302,0
2022052209,0,306,0
2022052210,0,304,0
2022052210,0,310,0
2022052210,0,306,0
2022052210,0,308,0
2022052210,0,310,0
2022052210,0,314,0
2022052211,0,314,0
2022052211,0,317,0
2022052211,0,314,0
2022052211,0,321,0
2022052211,0,323,0
2022052211,0,319,0
2022052212,0,323,0
2022052212,0,321,0
2022052212,0,325,0
2022052212,0,323,0
2022052212,0,331,0
2022052212,0,331,0
2022052213,0,329,0
2022052213,0,331,0
2022052213,0,331,0
2022052213,0,336,0
2022052213,0,336,0
2022052213,0,334,0
2022052214,0,331,0
2022052214,0,331,0
2022052214,0,336,0
2022052214,0,338,0
2022052214,0,338,0
2022052214,0,338,0
2022052215,0,340,0
2022052215,0,338,0
2022052215,0,338,0
2022052215,0,336,0
2022052215,0,338,0
2022052215,0,336,0
2022052216,0,331,0
2022052216,0,334,0
2022052216,0,329,0
2022052216,0,327,0
2022052216,0,325,0
2022052216,0,329,0
2022052217,0,327,0
2022052217,0,329,0
2022052217,0,327,0
2022052217,0,319,0
2022052217,0,319,0
2022052217,0,312,0
2022052218,0,317,0
2022052218,0,312,0
2022052218,0,310,0
2022052218,0,310,0
2022052218,0,304,0
2022052218,0,302,0
2022052219,0,306,0
2022052219,0,304,0
2022052219,0,295,0
2022052219,0,297,0
2022052219,0,300,0
2022052219,0,293,0
2022052220,0,293,0
2022052220,0,291,0
2022052220,0,291,0
2022052220,0,289,0
2022052220,0,291,0
2022052220,0,289,0
2022052221,0,289,0
2022052221,0,287,0
2022052221,0,285,0
2022052221,0,287,0
2022052221,0,285,0
2022052221,0,285,0
2022052222,0,285,0
2022052222,0,282,0
2022052222,0,282,0
2022052222,0,280,0
2022052222,0,280,0
2022052222,0,282,0
2022052223,0,282,0
2022052223,0,278,0
2022052223,0,276,0
2022052223,0,276,0
2022052223,0,278,0
2022052223,0,274,0
2022052300,0,272,0
2022052300,0,274,0
2022052300,0,274,0
2022052300,0,276,0
2022052300,0,272,0
2022052300,0,278,0
2022052301,0,268,0
2022052301,0,274,0
2022052301,0,270,0
2022052301,0,270,0
2022052301,0,268,0
2022052301,0,268,0
2022052302,0,265,0
2022052302,0,270,0
2022052302,0,265,0
2022052302,0,265,0
2022052302,0,261,0
2022052302,0,263,0
2022052303,0,261,0
2022052303,0,263,0
2022052303,0,263,0
2022052303,0,259,0
2022052303,0,255,0
2022052303,0,255,0
2022052304,0,253,0
2022052304,0,261,0
2022052304,0,255,0
2022052304,0,257,0
2022052304,0,253,0
2022052304,0,257,0
2022052305,0,255,0
2022052305,0,255,0
2022052305,0,255,0
2022052305,0,250,0
2022052305,0,248,0
2022052305,0,253,0
2022052306,0,253,0
2022052306,0,253,0
2022052306,0,250,0
2022052306,2,250,2320
2022052306,7,253,830
2022052306,8,248,851
2022052307,7,257,851
2022052307,7,265,854
2022052307,7,263,851
2022052307,7,270,848
2022052307,7,274,848
2022052307,7,276,849
2022052308,7,285,848
2022052308,7,282,848
2022052308,7,287,846
2022052308,6,293,845
2022052308,0,289,0
2022052308,1,295,846
2022052309,7,295,805
2022052309,7,295,831
2022052309,8,295,834
2022052309,7,300,838
2022052309,7,306,840
2022052310,7,308,839
2022052310,7,308,837
2022052310,8,314,835
2022052310,7,314,836
2022052310,7,323,833
2022052310,7,321,835
2022052311,2,321,828
2022052311,7,327,824
2022052311,8,327,832
2022052311,7,327,830
2022052311,7,327,830
2022052311,8,334,828
2022052312,7,338,828
2022052312,7,336,828
2022052312,7,342,827
2022052312,8,342,828
2022052312,7,344,828
2022052312,7,344,825
2022052313,7,349,826
2022052313,8,349,827
2022052313,7,351,824
2022052313,7,351,825
2022052313,7,351,825
2022052313,8,351,826
2022052314,7,349,825
2022052314,7,353,825
2022052314,8,353,823
2022052314,7,355,824
2022052314,7,353,823
2022052314,8,351,824
2022052315,7,355,825
2022052315,7,357,824
2022052315,7,357,825
2022052315,8,353,822
2022052315,7,357,823
2022052315,7,357,821
2022052316,8,353,818
